model,epoch,train_loss,val_loss
unet_128_1e-5,0,0.9089504480361938,0.5505132491620959
unet_128_1e-5,1,0.3420655131340027,0.5385812805260125
unet_128_1e-5,2,0.558773934841156,0.5412521070647701
unet_128_1e-5,3,0.8521161079406738,0.5470501200468342
unet_128_1e-5,4,1.109736680984497,0.5453160570502685
unet_128_1e-5,5,0.45609065890312195,0.5344036582713833
unet_128_1e-5,6,0.9374768137931824,0.5387943030998221
